Date,Open,High,Low,Close,Volume
24-Feb-14,71.47,72.12,71.35,71.37,4916378
21-Feb-14,71.18,71.66,71.13,71.20,4908501
20-Feb-14,70.21,71.38,70.07,71.31,5608166
19-Feb-14,70.16,70.72,69.92,70.10,5646479
18-Feb-14,70.48,70.55,70.04,70.32,6868554
14-Feb-14,69.35,70.19,69.12,69.90,5135126
13-Feb-14,68.20,69.57,68.09,69.48,6027884
12-Feb-14,68.65,69.10,68.39,68.54,5947805
11-Feb-14,69.71,69.71,68.21,68.77,13624530
10-Feb-14,66.42,67.00,66.36,66.94,8586264
7-Feb-14,66.01,66.98,65.96,66.44,6376449
6-Feb-14,65.47,66.14,65.31,66.11,5931233
5-Feb-14,65.06,66.00,64.95,65.44,10094274
4-Feb-14,66.45,66.77,65.71,66.11,6137827
3-Feb-14,67.52,67.67,65.68,65.79,7016448
31-Jan-14,66.79,68.06,66.07,67.72,7388560
30-Jan-14,67.79,68.24,67.33,67.65,5060595
29-Jan-14,68.00,68.06,67.16,67.35,8339324
28-Jan-14,67.66,68.78,67.66,68.52,5159129
27-Jan-14,67.66,67.95,67.07,67.53,7289129
24-Jan-14,68.37,68.43,67.63,67.63,5750073
23-Jan-14,68.71,68.78,68.10,68.47,5634737
22-Jan-14,68.65,69.66,68.60,69.17,6294500
21-Jan-14,68.61,68.62,68.06,68.32,6548806
17-Jan-14,68.21,68.26,67.82,67.97,4551892
16-Jan-14,68.19,68.28,67.76,68.13,5865401
15-Jan-14,68.63,69.00,67.88,68.29,5853220
14-Jan-14,68.62,68.84,68.14,68.49,5840502
13-Jan-14,69.33,69.68,68.43,68.55,3638314
10-Jan-14,69.81,70.00,68.83,69.51,6863350
9-Jan-14,70.45,70.59,69.32,69.92,4961060
8-Jan-14,69.78,69.93,69.15,69.77,5067650
7-Jan-14,69.53,69.75,69.22,69.67,4524202
6-Jan-14,70.75,70.83,69.30,69.31,6353418
3-Jan-14,70.55,70.78,70.26,70.55,3885814
2-Jan-14,71.16,71.37,70.18,70.40,4489516
31-Dec-13,71.80,71.98,71.30,71.57,2301615
30-Dec-13,71.39,71.85,71.39,71.58,2513578
27-Dec-13,71.35,71.99,71.31,71.56,2440431
26-Dec-13,71.00,71.40,70.99,71.28,2371540
24-Dec-13,70.56,71.29,70.56,70.98,1698193
23-Dec-13,70.50,70.74,70.12,70.52,3850518
20-Dec-13,69.94,70.87,69.77,70.06,14986502
19-Dec-13,69.64,70.41,69.38,70.14,5950057
18-Dec-13,67.12,69.69,67.12,69.69,10323041
17-Dec-13,67.85,67.91,66.77,66.81,5949816
16-Dec-13,67.68,68.36,67.44,67.79,4879775
13-Dec-13,67.72,67.90,67.00,67.31,3883296
12-Dec-13,68.30,68.30,67.48,67.57,4907400
11-Dec-13,68.08,68.73,67.93,68.14,7210290
10-Dec-13,66.60,68.60,66.23,67.99,9884478
9-Dec-13,66.88,67.09,66.21,66.73,5026144
6-Dec-13,66.32,66.97,66.27,66.75,4028596
5-Dec-13,66.06,66.53,65.77,65.87,4088526
4-Dec-13,66.48,66.66,65.45,66.12,5261514
3-Dec-13,66.08,66.95,66.06,66.75,4513435
2-Dec-13,67.10,67.50,66.24,66.65,4813026
29-Nov-13,67.09,67.64,66.90,66.96,3940081
27-Nov-13,66.38,66.96,66.22,66.76,4943558
26-Nov-13,66.66,67.20,66.06,66.09,5558569
25-Nov-13,66.71,66.99,66.56,66.78,3546612
22-Nov-13,65.98,66.71,65.98,66.68,4491412
21-Nov-13,65.43,66.18,65.40,66.09,4072072
20-Nov-13,65.34,65.74,65.15,65.42,3642280
19-Nov-13,65.54,65.75,65.16,65.22,4042214
18-Nov-13,65.60,65.69,65.24,65.44,4686732
15-Nov-13,65.11,65.70,65.04,65.62,3824778
14-Nov-13,64.43,65.45,64.28,65.27,4630924
13-Nov-13,64.44,64.48,63.68,64.38,4085024
12-Nov-13,63.74,64.04,63.55,63.96,4383144
11-Nov-13,63.87,64.16,63.74,63.93,2994133
8-Nov-13,63.54,63.90,63.29,63.78,6221215
7-Nov-13,63.84,64.00,63.29,63.54,6029886
6-Nov-13,63.78,63.97,63.50,63.87,6828264
5-Nov-13,63.48,64.44,62.61,63.22,10426350
4-Nov-13,62.71,62.84,61.92,61.98,6776766
1-Nov-13,62.42,62.90,62.42,62.59,5112330
31-Oct-13,62.20,62.64,61.87,62.26,5161409
30-Oct-13,62.55,62.66,61.90,62.22,4012876
29-Oct-13,61.87,62.65,61.85,62.55,5547628
28-Oct-13,61.68,62.42,61.45,61.74,6443092
25-Oct-13,61.99,62.12,61.08,61.41,5450193
24-Oct-13,61.43,62.22,61.29,62.07,5591403
23-Oct-13,61.08,61.78,60.92,61.46,6285117
22-Oct-13,60.58,62.90,60.38,61.38,10257749
21-Oct-13,60.86,61.21,60.29,60.38,4524043
18-Oct-13,60.41,61.23,60.21,61.01,8490066
17-Oct-13,58.54,60.07,57.85,60.00,5550401
16-Oct-13,59.43,59.43,58.95,59.16,7629778
15-Oct-13,59.55,59.60,58.95,59.06,5212112
14-Oct-13,59.15,59.79,59.00,59.69,3496541
11-Oct-13,58.71,59.60,58.70,59.57,4879111
10-Oct-13,58.56,58.90,58.28,58.72,6285596
9-Oct-13,57.11,58.29,56.95,58.04,9597604
8-Oct-13,57.02,57.99,57.01,57.05,8410328
7-Oct-13,56.35,57.12,56.34,56.73,4334079
4-Oct-13,56.52,57.08,56.32,56.88,5045355
3-Oct-13,57.19,57.28,56.44,56.64,7581879
2-Oct-13,57.16,57.20,56.60,57.10,6636937
1-Oct-13,56.76,57.93,56.76,57.54,7226733
30-Sep-13,57.47,57.65,56.68,56.75,7556748
27-Sep-13,58.08,58.08,57.66,57.80,3481251
26-Sep-13,57.90,58.69,57.87,58.17,4845927
25-Sep-13,57.96,58.62,57.64,57.78,5034357
24-Sep-13,58.25,58.35,57.85,57.92,5337721
23-Sep-13,58.35,58.40,57.81,58.20,6487721
20-Sep-13,59.69,59.72,58.29,58.53,9899136
19-Sep-13,60.58,60.61,59.67,59.80,7511672
18-Sep-13,60.96,61.32,59.53,60.56,10955469
17-Sep-13,60.94,61.08,60.70,61.01,4813430
16-Sep-13,60.39,61.17,60.39,60.95,5426295
13-Sep-13,59.61,60.02,59.54,59.90,3500006
12-Sep-13,59.72,60.00,59.47,59.51,4700249
11-Sep-13,59.24,59.82,59.24,59.60,4270388
10-Sep-13,59.11,59.40,58.86,59.22,4715880
9-Sep-13,58.73,58.88,58.34,58.77,4851616
6-Sep-13,58.59,59.03,57.95,58.63,4880422
5-Sep-13,58.18,58.87,58.02,58.46,4080904
4-Sep-13,58.52,58.80,58.24,58.62,3856755
3-Sep-13,58.44,58.69,58.19,58.52,4350551
30-Aug-13,57.97,58.29,57.62,58.05,4560879
29-Aug-13,57.11,58.36,57.07,57.82,4047268
28-Aug-13,57.58,58.02,57.21,57.28,6159756
27-Aug-13,57.77,58.07,57.54,57.69,5495808
26-Aug-13,57.95,58.79,57.95,58.24,4204663
23-Aug-13,58.52,58.56,57.97,57.97,6781795
22-Aug-13,58.30,58.66,58.20,58.38,4125573
21-Aug-13,59.07,59.07,58.06,58.09,4937346
20-Aug-13,58.54,59.69,58.46,59.28,4622334
19-Aug-13,58.36,58.84,58.30,58.45,3735583
16-Aug-13,58.45,58.99,58.34,58.57,5440552
15-Aug-13,59.10,59.20,58.46,58.65,4339142
14-Aug-13,60.26,60.26,59.60,59.62,4391656
13-Aug-13,59.99,60.48,59.74,60.32,4392103
12-Aug-13,59.03,60.00,58.85,59.88,4773790
9-Aug-13,59.18,59.97,58.99,59.48,5089184
8-Aug-13,59.37,59.50,58.58,59.34,5090157
7-Aug-13,59.29,59.38,58.27,59.12,6298050
6-Aug-13,61.43,61.46,59.49,59.89,8479005
5-Aug-13,62.04,62.07,61.58,61.62,4659948
2-Aug-13,61.89,62.18,61.59,61.84,4233217
1-Aug-13,62.01,62.22,61.70,62.17,3367112
31-Jul-13,61.02,61.88,60.76,61.49,4840319
30-Jul-13,61.84,62.08,60.86,60.96,3492660
