Date,Open,High,Low,Close,Volume
26-Nov-13,461.2,463.36,457,457.28,378497
25-Nov-13,466.77,470.47,465.01,465.7,146573
22-Nov-13,467.45,469.42,466.42,467.69,197590
21-Nov-13,463.71,469.61,460.71,469.34,139891
20-Nov-13,464.56,467.87,459.95,461.3,110331
19-Nov-13,458.55,465.5,457.43,463.84,191422
18-Nov-13,465,465.14,458.46,459.56,200892
15-Nov-13,455.93,465.7,455.93,464.08,201777
14-Nov-13,457.5,458.96,455.95,458.34,167648
13-Nov-13,450.57,456.94,450.57,456.88,172725
12-Nov-13,448.13,451.55,444.87,451.55,275197
11-Nov-13,443.61,449.8,440.5,447.79,169069
8-Nov-13,443.58,449.12,440.24,448.55,243687
7-Nov-13,447,448.3,443.23,443.49,253235
6-Nov-13,444.31,447.8,441.11,447.42,234790
5-Nov-13,438.19,442.98,432.55,442.06,245459
4-Nov-13,434.96,439.64,433.57,436.51,180885
1-Nov-13,436.01,437.94,430,434.83,156025
31-Oct-13,430.86,435.05,428.63,434.69,238858
30-Oct-13,431.3,434.24,428.92,429.94,214631
29-Oct-13,431.06,432.8,428.13,429.83,225961
28-Oct-13,430.68,432.74,428.49,429.84,209383
25-Oct-13,427.64,429.47,424.98,429.47,298572
24-Oct-13,424.45,432.28,422.12,427.18,354747
23-Oct-13,437.49,437.5,430.47,432.59,190514
22-Oct-13,436.01,437.45,434.2,435.6,188017
21-Oct-13,431.02,435.2,430.21,434.73,250059
18-Oct-13,431.07,433.42,427,432.11,308648
17-Oct-13,422.57,429.72,421.62,429.13,238559
16-Oct-13,426.23,432,422.5,424.63,395479
15-Oct-13,425,427.39,419.4,420.23,307998
14-Oct-13,422.32,427.42,421.78,426.04,149927
11-Oct-13,420.45,425.46,418.96,424.61,174354
10-Oct-13,419.3,421.19,417.42,420.77,233162
9-Oct-13,415.75,417.62,413.32,415.27,267765
8-Oct-13,420.77,421.56,414.02,415.71,304717
7-Oct-13,419.14,423.39,417.9,419.83,181488
4-Oct-13,419.28,423.86,417.01,421.89,226814
3-Oct-13,422.38,426.31,417.96,418.26,333733
2-Oct-13,423,425.63,419.76,423,193484
1-Oct-13,421.86,426.08,421.77,425.11,251944
30-Sep-13,418.89,424.41,417.42,422.73,306564
27-Sep-13,419.9,423.34,417.91,422.57,325521
26-Sep-13,424.88,425.99,420.1,421.68,399122
25-Sep-13,416.56,428.05,410,425.07,825080
24-Sep-13,416.64,418.64,408.9,414.31,532367
23-Sep-13,418.92,421.7,415.89,417.81,207095
20-Sep-13,422.98,423.5,412,420,751034
19-Sep-13,421.99,423.42,417.9,422.79,250448
18-Sep-13,419.66,423.5,416.79,420.62,370477
17-Sep-13,411.29,418.51,409.36,418.51,408334
16-Sep-13,418.12,420.97,411.27,411.89,483483
13-Sep-13,417.99,418.08,413.58,415.7,273135
12-Sep-13,420.6,422.21,415.6,417.06,155452
11-Sep-13,421.21,425.18,419.22,420.83,212437
10-Sep-13,417.54,423.36,415.18,419.92,186116
9-Sep-13,417.99,421.9,416.44,416.5,157755
6-Sep-13,420.36,424.27,416,417.53,111253
5-Sep-13,423.38,423.42,418,420.1,182124
4-Sep-13,419.97,424.16,419.01,422.81,138738
3-Sep-13,421.45,423.9,419,419.76,161395
30-Aug-13,419.45,420.82,416.05,419.94,223616
29-Aug-13,418.01,422.93,417.84,421.52,106441
28-Aug-13,418.19,421.85,416.05,420.02,148692
27-Aug-13,418.79,420.44,418.04,419.12,232131
26-Aug-13,422.77,424.21,417.02,421.42,200607
23-Aug-13,423.34,423.5,418.8,422.35,131347
22-Aug-13,420.47,423.94,419.18,421.11,111695
21-Aug-13,422.83,423.75,419.41,419.96,181336
20-Aug-13,420.76,426.88,419.59,424.83,229741
19-Aug-13,417.22,424.75,415.53,420.4,240489
